PX2,Main,Midblock Route,Side 1 Route,Side 2 Route,Activation Date,Latitude,Longitude,Count Date,8HrPedVol,8HrVehVol,24HrPedVol,24HrVehVol
1285,WARDEN AVE,,FAIRFAX CRES,PRIVATE ACCESS,11/30/1977,43.7162,-79.28275,12/17/2008,346,"15,007",692,"30,014"
1286,WARDEN AVE,,WAYNE AVE,,7/21/1971,43.73789,-79.29167,10/29/2009,157,"15,546",314,"31,092"
1287,WARDEN AVE,,MCNICOLL AVE,,7/15/1980,43.80637,-79.32095,3/19/2008,260,"22,933",520,"45,866"
1288,LAWRENCE AVE E,,MOSSBANK DR,,11/15/1977,43.76288,-79.21103,12/15/2010,838,"13,750","1,676","27,500"
1289,STEELES AVE W,,WESTON RD,,8/7/1980,43.77032,-79.54659,6/1/2009,"1,268","27,575","2,536","55,150"
1290,YONGE ST,,WOODLAWN AVE E,WOODLAWN AVE W,10/16/1978,43.68398,-79.39237,1/18/2007,"2,673","14,039","5,346","28,078"
1291,YONGE ST,,HEATH ST W,HEATH ST E,11/10/1979,43.69008653,-79.39487681,6/27/2011,"4,286","18,329","8,572","36,658"
1292,YONGE ST,,MERTON ST,,6/7/1976,43.69614,-79.3962,8/12/2010,746,"18,600","1,492","37,200"
1293,EGLINTON AVE E,,BEACHELL ST,PRIVATE ACCESS,6/12/1984,43.74253,-79.2221,8/6/2008,622,"13,389","1,244","26,778"
1294,PHARMACY AVE,,DENTON AVE,,6/29/1978,43.6939424,-79.2840684,10/12/2011,"1,915","7,317","3,830","14,634"
1295,PHARMACY AVE,,ASHTONBEE RD,,7/28/1978,43.7285507,-79.2985955,3/17/2010,191,"11,108",382,"22,216"
1296,SHEPPARD AVE W,,JOHN DRURY DR,,8/14/1980,43.7483,-79.48277,1/14/2010,126,"15,281",252,"30,562"
1297,YORK MILLS RD,,HARRISON RD,,7/26/1977,43.7498,-79.37874,12/10/2009,153,"14,502",306,"29,004"
1298,YORK MILLS RD,,SANDFIELD RD,,1/9/1977,43.750554,-79.374864,11/27/2008,"1,308","16,396","2,616","32,792"
1299,LESLIE ST,67m SOUTH OF,DEXTER BLVD,,8/15/1980,43.79898,-79.37013,5/1/2009,555,"11,869","1,110","23,738"
1300,BURNHAMTHORPE RD,,MILL RD,,12/7/1971,43.63925,-79.58432,10/13/2009,719,"21,592","1,438","43,184"
1301,CALEDONIA RD,,GLENCAIRN AVE,,2/11/1978,43.70467,-79.46478,2/24/2011,592,"11,131","1,184","22,262"
1302,CALEDONIA RD,,ORFUS RD,,10/12/1976,43.71777,-79.46814,3/15/2011,309,"9,072",618,"18,144"
1303,COLLEGE ST,,CRAWFORD ST,,8/16/1979,43.65519,-79.41901,5/12/2010,"2,883","9,231","5,766","18,462"
1304,DAVENPORT RD,,SYMINGTON AVE,,6/7/1979,43.67074,-79.45323,10/7/2011,"1,166","10,597","2,332","21,194"
1305,DUNDAS ST W,,RONCESVALLES AVE,,12/29/1975,43.65388,-79.45181,9/12/2011,"1,932","8,410","3,864","16,820"
1306,DUNDAS ST W,,ROYALAVON CRES,MICHAEL POWER PL,8/11/1977,43.64524,-79.53197,6/10/2009,608,"12,309","1,216","24,618"
1307,EGLINTON AVE W,,WILLIAM R ALLEN RD N,,9/18/1980,43.69902,-79.43502,5/8/2008,"1,277","24,687","2,554","49,374"
1308,EGLINTON AVE W,,LASCELLES BLVD,PRIVATE ACCESS,12/28/1979,43.70567,-79.40373,7/27/2010,"2,345","14,011","4,690","28,022"
1309,EGLINTON AVE W,,EDEN VALLEY DR,RUSSELL RD,12/9/1978,43.68111,-79.53289,7/4/2011,639,"19,243","1,278","38,486"
1310,EVANS AVE,,GAIR DR,,12/16/1977,43.60994,-79.55212,6/15/2011,336,"13,399",672,"26,798"
1311,HARBORD ST,,PALMERSTON BLVD,,6/21/1976,43.66106,-79.41216,4/21/2011,986,"8,469","1,972","16,938"
1312,ISLINGTON AVE,,BIRMINGHAM ST,,7/12/1979,43.60329,-79.50629,6/15/2009,774,"9,039","1,548","18,078"
1313,ISLINGTON AVE,,NEW TORONTO ST,,4/12/1979,43.60677,-79.5066,8/31/2011,447,"10,396",894,"20,792"
1314,ISLINGTON AVE,,JUDSON ST,,4/12/1979,43.61375,-79.50845,9/1/2011,349,"10,325",698,"20,650"
1315,ISLINGTON AVE,,POPLAR HEIGHTS DR,PRINCESS MARGARET BLVD,6/9/1978,43.67567,-79.53709,7/14/2008,118,"13,544",236,"27,088"
1316,JANE ST,,ARDAGH ST,,11/7/1979,43.65576,-79.4871,8/17/2011,629,"10,251","1,258","20,502"
1317,JANE ST,,BALA AVE,EMMETT AVE,3/1/1980,43.69015,-79.50059,8/24/2010,847,"13,368","1,694","26,736"
1318,JANE ST,,HARDING AVE,,3/4/1979,43.69957,-79.50287,3/2/2011,825,"15,874","1,650","31,748"
1319,KEELE ST,,RUSTIC RD,,2/8/1978,43.71787,-79.48009,10/21/2009,771,"22,114","1,542","44,228"
1320,KING ST W,,JOHN ST,,11/29/1979,43.64662,-79.38976,8/30/2011,"15,252","10,235","30,504","20,470"
1321,KIPLING AVE,,BLOOR ST W,KIPLING N DUNDAS W RAMP,8/7/1976,43.6417405,-79.53555821,12/15/2010,74,"18,018",148,"36,036"
1322,KIPLING AVE,,NEW TORONTO ST,PRIVATE ACCESS,10/15/1976,43.60398,-79.51933,7/16/2008,626,"9,300","1,252","18,600"
1323,KIPLING AVE,,OLIVEWOOD RD,,12/15/1976,43.63547317,-79.53293757,9/27/2011,227,"19,912",454,"39,824"
1324,LAKE SHORE BLVD W,,FIFTH ST,,7/12/1979,43.60131,-79.50301,12/3/2009,"1,666","8,878","3,332","17,756"
1325,LAKE SHORE BLVD W,,ISLINGTON AVE,SEVENTH ST,7/12/1979,43.60083,-79.50525,7/21/2008,"3,058","10,746","6,116","21,492"
1326,LAWRENCE AVE W,,BRUCEWOOD CRES,GLENMOUNT AVE,9/22/1977,43.71852,-79.43295,8/15/2011,886,"17,809","1,772","35,618"
1327,NORTH QUEEN ST,,SHORNCLIFFE RD,,12/16/1977,43.62252,-79.5406,1/14/2010,29,"11,356",58,"22,712"
1328,OLD WESTON RD,,TURNBERRY AVE,,12/4/1978,43.67841,-79.46481,6/22/2011,589,"7,992","1,178","15,984"
1329,QUEEN ST W,,DUFFERIN ST,,2/2/1978,43.64222,-79.42863,12/14/2010,"3,017","13,563","6,034","27,126"
1330,QUEEN ST W,,DUNN AVE,,2/14/1978,43.64107,-79.43451,8/25/2011,"2,643","7,262","5,286","14,524"
1331,QUEEN ST W,,GLADSTONE AVE,PRIVATE ACCESS,11/8/1959,43.64252,-79.42717,12/16/2010,"1,648","8,050","3,296","16,100"
1332,QUEEN ST W,,STRACHAN AVE,,6/11/1979,43.64537,-79.41319,8/19/2009,"1,979","9,898","3,958","19,796"
1333,SHEPPARD AVE E,,ARAGON AVE,BAY MILLS BLVD,4/23/1981,43.7796,-79.30439,10/18/2010,"1,098","17,393","2,196","34,786"
1334,ROYAL YORK RD,,EVANS AVE,,3/9/1976,43.62102,-79.50034,12/1/2008,443,"10,464",886,"20,928"
1335,SPADINA AVE,,SULLIVAN ST,,9/21/1977,43.65091,-79.39723,7/18/2007,"6,074","12,030","12,148","24,060"
1336,ST CLAIR AVE W,,WELLS HILL AVE,,1/19/1978,43.6837,-79.41572,9/15/2008,"2,887","12,266","5,774","24,532"
1337,THE EAST MALL,,427 X N CLOVERDALE RAMP,,9/7/1976,43.63409931,-79.55682433,2/11/2008,215,"10,975",430,"21,950"
1338,THE QUEENSWAY,,CANMOTOR AVE,LADY BANK RD,10/30/1979,43.62436,-79.51167,9/23/2009,"1,039","18,948","2,078","37,896"
1339,NEILSON RD,,MCLEVIN AVE,,11/27/1984,43.80919,-79.22163,12/17/2009,647,"12,588","1,294","25,176"
1340,THE WEST MALL,,WEST MALL CRES,PRIVATE ACCESS,7/18/1978,43.62718,-79.55891,1/20/2009,354,"12,955",708,"25,910"
1341,WESTON RD,,WILBY CRES,WRIGHT AVE,5/18/1978,43.69838,-79.5113,9/22/2009,"1,083","10,637","2,166","21,274"
1342,WILSON AVE,200m EAST OF,DALLNER RD,PRIVATE ACCESS,7/8/1979,43.72030999,-79.51159965,5/16/2007,"1,303","17,350","2,606","34,700"
1343,WYNFORD DR,,GERVAIS DR,,7/6/1977,43.72356,-79.33649,11/14/2011,717,"10,255","1,434","20,510"
1344,LAKE SHORE BLVD W,,BRITISH COLUMBIA RD,,6/20/1979,43.63143,-79.42941,12/10/2007,0,"27,298",0,"54,596"
1345,LAKE SHORE BLVD W,,NEWFOUNDLAND RD,ONTARIO PLACE BLVD,5/17/1979,43.63248,-79.4109,12/14/2010,120,"22,009",240,"44,018"
1346,YORKDALE RD,,YORKDALE 401 ALLEN N RAMP,PRIVATE ACCESS,1/12/1978,43.7256,-79.44856,12/5/2007,"2,011","12,798","4,022","25,596"
1347,YORKDALE 401 ALLEN N RAMP,,ALLEN X N 401 C E RAMP,PRIVATE ACCESS,1/1/1967,43.72574737,-79.44745082,12/6/2007,510,"9,517","1,020","19,034"
1348,BLACK CREEK DR,,LAWRENCE AVE W,,8/6/1981,43.70496,-79.49411,5/17/2010,161,"42,904",322,"87,047"
1349,RENFORTH DR,,ERINGATE DR,ELMBROOK CRES,1/16/1981,43.65993,-79.58331,1/17/2007,657,"9,315","1,314","18,630"
1350,DUNDAS ST W,,AUKLAND RD,,11/21/1980,43.63853,-79.538,12/2/2009,"2,254","25,998","4,508","51,996"
1351,COLLEGE ST,,ELIZABETH ST,,10/17/1980,43.66051,-79.38742,7/22/2009,"9,737","11,860","19,474","23,720"
1352,PROGRESS AVE,,CONSILIUM PL,GRANGEWAY AVE,1/1/1983,43.77668,-79.25052,10/2/2008,"1,052","14,677","2,104","29,354"
1353,DON MILLS RD,,MOATFIELD DR,,11/27/1980,43.75866,-79.3471,6/17/2010,255,"22,021",510,"44,042"
1354,DIXON RD,,GOLFWOOD HTS,PRIVATE ACCESS,5/29/1980,43.69863,-79.53984,3/31/2008,133,"12,441",266,"24,882"
1355,COXWELL AVE,,HANSON ST,,2/12/1980,43.67984,-79.32213,6/18/2009,"1,540","8,818","3,080","17,636"
1356,MCCOWAN RD,,BUSHBY DR,TOWN CENTRE CRT,5/10/1984,43.77469,-79.2523,9/26/2011,"2,176","24,718","4,352","49,436"
1357,BIRCHMOUNT RD,,ALLANFORD RD,SCARDEN AVE,6/15/1983,43.77425,-79.29504,2/1/2010,579,"14,677","1,158","29,354"
1358,GERRARD ST W,,ELIZABETH ST,,10/15/1980,43.65819,-79.3864,7/28/2010,"6,175","8,701","12,350","17,402"
1359,KIPLING AVE,,WIDDICOMBE HILL,WIDDICOMBE HILL BLVD,10/12/1980,43.67895,-79.5517,12/6/2011,436,"11,952",872,"23,904"
1360,DAWES RD,,CRESCENT TOWN RD,,11/25/1980,43.69655,-79.2973,1/6/2010,87,"7,911",174,"15,822"
1361,NEILSON RD,,401 C W NEILSON RD RAMP,NEILSON RD S 401 C W RAMP,11/21/1980,43.79503111,-79.21656171,2/13/2008,9,"19,847",18,"39,694"
1362,NEILSON RD,,401 C E NEILSON RD RAMP,NEILSON RD 401 C E RAMP,11/21/1980,43.79291,-79.21516,11/12/2007,9,"15,360",18,"30,720"
1363,STEELES AVE E,,BIRCHMOUNT RD,,9/9/1980,43.82142,-79.31693,3/4/2008,715,"32,906","1,430","65,812"
1364,STEELES AVE E,,BLUFFWOOD DR,FAIRWAY HEIGHTS DR,2/10/1980,43.80773,-79.37609,4/20/2010,106,"20,504",212,"41,008"
1366,MOUNT PLEASANT RD,,BELSIZE DR,,8/8/1980,43.70249,-79.38778,1/24/2008,"1,598","18,631","3,196","37,262"
1367,DUNDAS ST W,,WINDERMERE AVE,,10/18/1977,43.66565,-79.48592,6/14/2011,440,"13,427",880,"26,854"
1368,ALBION RD,,CARRIER DR,,11/27/1980,43.74552,-79.61428,9/23/2011,136,"13,083",272,"26,166"
1369,ALBION RD,,HUMBERLINE DR,PRIVATE ACCESS,11/27/1980,43.74689,-79.62201,9/30/2011,207,"15,141",414,"30,282"
1370,ROYAL YORK RD,45m NORTH OF,STRATH HUMBER CRT,PRIVATE ACCESS,9/27/1977,43.66182,-79.51777,12/3/2007,272,"10,870",544,"21,740"
1371,WILSON AVE,,JETHRO RD,,8/1/1981,43.71878,-79.51842,12/1/2010,563,"17,489","1,126","34,978"
1372,MCCOWAN RD,,SANDHURST CRCL,,5/17/1984,43.811645,-79.269196,12/16/2009,"1,209","17,399","2,418","34,798"
1373,KINGSTON RD,,POPLAR RD,PRIVATE ACCESS,7/25/1984,43.76602,-79.1911,12/8/2009,593,"20,102","1,186","40,204"
1374,PROGRESS AVE,,BOROUGH DR,,10/25/1984,43.77659363,-79.2544181,6/7/2010,184,"11,360",368,"22,720"
1375,YONGE ST,,SOUDAN AVE,BERWICK AVE,10/9/1976,43.70426,-79.39784,8/5/2011,"6,264","16,322","12,528","32,644"
1376,SPADINA RD,,HEATH ST W,,1/14/1981,43.68679,-79.41203,3/18/2008,326,"10,258",652,"20,516"
1377,WARDEN AVE,,ASHTONBEE RD,,6/12/1976,43.73072,-79.28876,10/29/2009,"1,881","20,664","3,762","41,328"
1378,EGLINTON AVE E,,DUNFIELD AVE,PRIVATE ACCESS,1/29/1981,43.70738,-79.39548,7/23/2008,"3,774","13,071","7,548","26,142"
1379,BAYVIEW AVE,,POTTERY RD,,11/5/1977,43.68798,-79.36359,5/1/2007,1,"20,953",2,"41,906"
1380,FINCH AVE E,,SANDHURST CRCL,,2/2/1983,43.80887,-79.26276,2/10/2009,927,"16,034","1,854","32,068"
1381,YONGE ST,,ATHABASKA AVE,PRIVATE ACCESS,10/18/1984,43.79549,-79.41941,4/28/2011,"1,125","25,402","2,250","50,804"
1382,NEILSON RD,,SEWELLS RD,TAPSCOTT RD,12/6/1984,43.80657,-79.21865,5/26/2011,"1,439","14,304","2,878","28,608"
1383,STEELES AVE W,,PETROLIA RD,TANDEM RD,5/31/1984,43.7826,-79.49012,12/15/2010,463,"28,130",926,"56,260"
1384,YORK MILLS RD,60m EAST OF,SANDOVER DR,,11/9/1979,43.75973,-79.33196,10/7/2008,309,"13,877",618,"27,754"
1385,PROGRESS AVE,,CORPORATE DR,PRIVATE ACCESS,10/25/1984,43.77859,-79.25549,11/26/2008,120,"15,795",240,"31,590"
1386,EGLINTON AVE E,,CREDIT UNION DR,SWIFT DR,12/11/1981,43.72615,-79.31828,4/23/2009,318,"32,800",636,"65,600"
1387,KINGSTON RD,,401 C W KINGSTON RD RAMP,,5/2/1981,43.80005438,-79.14457723,4/7/2008,26,"14,358",52,"28,716"
1388,QUEEN ST E,,KINGSTON RD,EASTERN AVE,10/2/1981,43.66727,-79.31257,12/1/2009,"1,231","14,303","2,462","28,606"
1389,DON MILLS RD,,GATEWAY BLVD,PRIVATE ACCESS,6/14/1978,43.71439,-79.33642,2/22/2010,998,"19,553","1,996","39,106"
1390,GERRARD ST E,,SUMACH ST,,2/19/1980,43.66318,-79.36148,7/11/2011,"1,071","9,183","2,142","18,366"
1391,SHERBOURNE ST,,ISABELLA ST,,8/21/1979,43.66965,-79.3758,8/7/2008,"1,343","7,378","2,686","14,756"
1392,LOWER JARVIS ST,,THE ESPLANADE,,6/18/1980,43.64826,-79.3709,12/16/2010,"2,209","15,391","4,418","30,782"
1393,QUEEN ST E,,GREENWOOD AVE,,4/15/1981,43.6644,-79.32528,11/3/2009,"1,812","9,716","3,624","19,432"
1394,MORNINGSIDE AVE,95m NORTH OF,BEATH ST,,12/31/1980,43.77559,-79.18901,3/4/2008,324,"14,013",648,"28,026"
1395,PARK LAWN RD,,BERRY RD,,6/8/1981,43.63619,-79.49343,4/21/2011,529,"6,703","1,058","13,406"
1396,KENNEDY RD,,PASSMORE AVE,PURCELL SQ,12/8/1981,43.818461,-79.304727,10/13/2009,357,"20,057",714,"40,114"
1397,MARKHAM RD,,EASTPARK BLVD,STEVENWOOD RD,8/13/1981,43.75568,-79.22403,8/14/2008,333,"11,080",666,"22,160"
1398,MCCOWAN RD,,SANDHURST CRCL,,3/9/1981,43.80514,-79.26531,9/2/2008,663,"17,108","1,326","34,216"
1399,BATHURST ST,,GREENWIN VILLAGE RD,PRIVATE ACCESS,9/17/1981,43.79084,-79.44537,4/20/2009,"1,095","18,483","2,190","36,966"
1400,STEELES AVE W,,HAZELTON PL,PRIVATE ACCESS,11/18/1981,43.79703,-79.42484,10/22/2007,"2,050","24,487","4,100","48,974"
1401,BLOOR ST W,,HURON ST,,11/19/1981,43.66717,-79.40152,7/23/2009,"4,767","11,213","9,534","22,426"
1402,BLOOR ST W,,ABERFOYLE CRES,GARDENVALE RD,11/24/1981,43.64571,-79.51902,5/19/2011,858,"16,416","1,716","32,832"
1403,WESTON RD,,GUNNS RD,PRIVATE ACCESS,11/25/1981,43.67595,-79.47032,11/8/2010,223,"18,194",446,"36,388"
1404,ST CLAIR AVE W,,GUNNS RD,OLD STOCK YARDS RD,11/25/1981,43.6717778,-79.4711048,3/11/2008,898,"12,523","1,796","25,046"
1405,SPADINA RD,,LOWTHER AVE,,2/12/1981,43.66897,-79.40475,1/12/2012,"1,736","9,699","3,472","19,398"
1406,WILLIAM R ALLEN RD,,TRANSIT RD,WILSON HEIGHTS BLVD,7/12/1981,43.74183,-79.45432,5/19/2011,2,"33,597",4,"67,194"
1407,WILLIAM R ALLEN RD,,SHEPPARD AVE W,,7/12/1981,43.75028,-79.46338,4/14/2010,490,"45,095",980,"90,190"
1408,LAKE SHORE BLVD W,,REES ST,,12/21/1981,43.63994,-79.387,4/21/2009,"1,379","18,286","2,758","36,572"
1409,JANE ST,,BEVERLY HILLS DR,PRIVATE ACCESS,12/16/1981,43.71912,-79.50813,9/28/2010,"1,275","20,524","2,550","41,048"
1410,YONGE ST,,BELSIZE DR,,12/21/1981,43.70033,-79.39703,5/28/2009,"1,374","13,039","2,748","26,078"
1411,PHARMACY AVE,,INNISWOOD DR,,12/30/1981,43.73937,-79.30308,2/24/2011,324,"9,940",648,"19,880"
1412,RENFORTH DR,,CONVAIR DR,,1/13/1982,43.6722,-79.59333,1/15/2007,55,"19,001",110,"38,002"
1413,BIRCHMOUNT RD,,MCNICOLL AVE,,1/28/1982,43.80866,-79.31115,3/1/2011,171,"21,948",342,"43,896"
1414,STEELES AVE W,,BLACK HAWKWAY,NEW WESTMINSTER DR,1/20/1982,43.78988,-79.45762,4/21/2011,934,"26,347","1,868","52,694"
1415,YONGE ST,130m SOUTH OF,EGLINTON AVE W,,2/25/1982,43.70542,-79.39809,6/2/2010,"3,552","10,474","7,104","20,948"
1416,YONGE ST,,GLOUCESTER ST,IRWIN AVE,2/26/1982,43.66656,-79.38523,8/8/2007,"1,993","8,072","3,986","16,144"
1417,FRONT ST W,,JOHN ST,PRIVATE ACCESS,3/3/1982,43.64398,-79.38873,4/23/2009,"18,295","12,512","36,590","25,024"
1418,JANE ST,,BLACK CR N JANE ST RAMP,,4/6/1982,43.71272,-79.50642,6/15/2011,53,"22,056",106,"44,112"
1419,MARKHAM RD,,GREENBRAE CRCT,GREENHOLM CRCT,5/10/1982,43.76222,-79.22624,9/29/2010,"1,212","15,977","2,424","31,954"
1420,BLACK CREEK DR,,TRETHEWEY DR,,4/6/1982,43.69463,-79.48612,2/26/2007,79,"23,555",158,"47,110"
1421,BLACK CREEK DR,,TODD BAYLIS BLVD,PRIVATE ACCESS,4/6/1982,43.69111,-79.48386,4/14/2011,288,"20,502",576,"41,004"
1422,BLACK CREEK DR,,EGLINTON AVE W,,4/10/1982,43.68839,-79.48285,5/4/2011,971,"33,796","1,942","67,592"
1423,NEILSON RD,,MILITARY TRL,,10/6/1982,43.78799,-79.20834,12/16/2009,274,"9,794",548,"19,588"
1424,ALBION RD,,ARMEL CRT,PRIVATE ACCESS,6/15/1982,43.72135,-79.54575,2/1/2010,563,"17,574","1,126","35,148"
1425,QUEEN ST W,,BROCK AVE,,6/16/1982,43.64149,-79.43236,5/7/2008,"1,432","8,049","2,864","16,098"
1426,COLLEGE ST,,CLINTON ST,,6/17/1982,43.65526,-79.41387,7/29/2010,"3,996","8,055","7,992","16,110"
1427,SHEPPARD AVE W,,SENTINEL RD,,6/17/1982,43.7437,-79.49182,9/11/2007,"1,058","14,102","2,116","28,204"
1428,ANNETTE ST,,CLENDENAN AVE,,6/23/1982,43.66225,-79.47222,4/17/2008,"1,479","9,398","2,958","18,796"
1429,PHARMACY AVE,,GORDON BAKER RD,GLENDINNING AVE,5/8/1982,43.81179,-79.33424,5/8/2008,242,"8,474",484,"16,948"
1430,KIPLING AVE,,JOHN GARLAND BLVD,,5/8/1982,43.73555,-79.57829,7/26/2010,855,"10,262","1,710","20,524"
1431,FINCH AVE E,,MIDDLEFIELD RD,,8/17/1982,43.8099,-79.25768,7/17/2008,"1,312","19,750","2,624","39,500"
1432,BRIMLEY RD,,ALEXMUIR BLVD,BRIMWOOD BLVD,10/8/1982,43.811064,-79.279731,3/22/2010,"1,013","16,110","2,026","32,220"
1433,PORT UNION RD,,FANFARE AVE,LAWSON RD,8/31/1982,43.78972,-79.14091,12/8/2010,191,"12,119",382,"24,238"
1434,WESTON RD,,NORTHLAND AVE,PRIVATE ACCESS,9/13/1982,43.67895,-79.47408,9/21/2009,586,"15,713","1,172","31,426"
1435,SHEPPARD AVE E,,SHORTING RD,,9/14/1982,43.79175,-79.24896,7/16/2007,810,"13,518","1,620","27,036"
1436,SHEPPARD AVE E,,GLEN WATFORD DR,PRIVATE ACCESS,9/21/1982,43.78594,-79.27602,11/15/2007,574,"21,115","1,148","42,230"
1437,LAWRENCE AVE W,,BOLINGBROKE RD,PRIVATE ACCESS,8/10/1982,43.71503,-79.44947,7/27/2011,747,"14,517","1,494","29,034"
1438,BLACK CREEK DR,,PHOTOGRAPHY DR,PRIVATE ACCESS,8/10/1982,43.68598,-79.48171,7/14/2010,280,"15,782",560,"31,564"
1439,ROYAL YORK RD,,LA ROSE AVE,,10/18/1982,43.68417,-79.52739,1/20/2010,307,"11,669",614,"23,338"
1440,CARLINGVIEW DR,,INTERNATIONAL BLVD,RENFORTH DR,3/6/1971,43.67694,-79.59104,3/2/2009,15,"20,386",30,"40,772"
1441,LOWER SHERBOURNE ST,,THE ESPLANADE,,7/12/1982,43.64906,-79.36728,2/27/2008,"2,825","6,830","5,650","13,660"
1442,LAWRENCE AVE W,,DUVAL DR,PRIVATE ACCESS,4/11/1982,43.70977,-79.47455,8/4/2011,"1,220","19,325","2,440","38,650"
1443,LAWRENCE AVE E,,BROCKLEY DR,,11/11/1982,43.75208,-79.26244,2/23/2011,845,"19,480","1,690","38,960"
1444,SHEPPARD AVE E,185m WEST OF,KENNEDY RD,PRIVATE ACCESS,10/11/1982,43.7828,-79.29049,11/6/2008,544,"17,192","1,088","34,384"
1446,MOUNT PLEASANT RD,,ERSKINE AVE,,11/25/1982,43.71263,-79.39174,12/14/2010,710,"16,053","1,420","32,106"
1447,VICTORIA PARK AVE,,DENTON AVE,,1/12/1982,43.69289,-79.28899,5/21/2008,703,"10,730","1,406","21,460"
1449,DUFFERIN ST,,LIBERTY ST,PRIVATE ACCESS,4/21/1983,43.63711,-79.42664,5/26/2010,"1,085","8,833","2,170","17,666"
1450,KEELE ST,,MURRAY ROSS PKWY,PRIVATE ACCESS,11/24/1982,43.7673,-79.49199,3/23/2010,87,"19,549",174,"39,098"
1451,YORKDALE RD,,401 W ALLEN YORKDALE RAMP,PRIVATE ACCESS,3/7/1968,43.72758,-79.44946,12/4/2007,10,"16,633",20,"33,266"
1452,LAWRENCE AVE E,,CENTENNIAL RD,,1/26/1983,43.7773626,-79.1465292,8/11/2008,126,"6,371",252,"12,742"
1453,SHEPPARD AVE E,,PARKWAY FOREST DR,PRIVATE ACCESS,1/27/1983,43.77588,-79.34371,9/4/2007,"1,467","30,716","2,934","61,432"
1454,FINCH AVE E,,SKYMARK DR,PRIVATE ACCESS,10/2/1983,43.79318,-79.35227,10/25/2010,768,"18,583","1,536","37,166"
1455,WYNFORD DR,,CONCORDE PL,WYNFORD HEIGHTS CRES,3/23/1983,43.72736,-79.32777,4/8/2009,856,"10,615","1,712","21,230"
1456,LAKE SHORE BLVD W,,COLBORNE LODGE DR,,11/5/1983,43.63788,-79.45894,8/7/2008,87,"30,017",174,"60,034"
1457,BAY ST,,ST JOSEPH ST,,5/25/1983,43.66565,-79.3877,7/28/2010,"5,328","11,143","10,656","22,286"
1458,SHERBOURNE ST,,HOWARD ST,,5/26/1983,43.67129,-79.37642,5/3/2007,"5,071","8,082","10,142","16,164"
1459,FINCH AVE W,,WESTMORE DR,,6/30/1983,43.73469,-79.60102,12/2/2009,461,"13,622",922,"27,244"
1460,QUEEN ST W,70m WEST OF,YONGE ST,,3/8/1983,43.65226,-79.38012,6/16/2010,"5,027","7,394","10,054","14,788"
1461,QUEEN ST W,,JOHN ST,,7/21/1983,43.64992,-79.39113,8/20/2009,"20,656","9,855","41,312","19,710"
1462,WYNFORD DR,,ST DENNIS DR,EGLINTON E ST DENNIS RAMP,4/8/1983,43.723682,-79.324728,3/18/2008,391,"7,448",782,"14,896"
1463,WYNFORD DR,,EGLINTON W WYNFORD DR RAMP,,4/8/1983,43.72521,-79.326,11/16/2010,205,"10,044",410,"20,088"
1464,EGLINTON AVE E,,ST DENNIS EGLINTON E RAMP,,4/8/1983,43.72477574,-79.32385297,3/22/2004,13,"30,654",26,"61,308"
1465,PHARMACY AVE,,PINEMEADOW BLVD,CORINTHIAN BLVD,12/9/1983,43.79281,-79.32496,8/3/2010,178,"8,291",356,"16,582"
1466,ROYAL YORK RD,,NORSEMAN ST,,9/15/1983,43.63694,-79.50701,12/1/2008,259,"10,040",518,"20,080"
1467,STEELES AVE W,,CACTUS AVE,PALM GATE BLVD,7/9/1983,43.79445,-79.43654,10/28/2008,603,"22,665","1,206","45,330"
1468,LAWRENCE AVE E,,FORTUNE GT,,8/11/1983,43.761009,-79.2197969,3/8/2011,260,"16,769",520,"33,538"
1469,WARDEN AVE,,TOWER DR,,10/14/1983,43.754392,-79.298383,11/2/2009,"1,125","20,806","2,250","41,612"
1470,ROGERS RD,,OLD WESTON RD,WATT AVE,1/31/1958,43.681839,-79.4678735,11/24/2008,"1,071","12,079","2,142","24,158"
1471,OLD KINGSTON RD,,MILITARY TRL,,11/30/1983,43.78191,-79.173,4/13/2011,39,"6,116",78,"12,232"
1472,JANE ST,70m NORTH OF,WILLIAM CRAGG DR,PRIVATE ACCESS,12/15/1983,43.72299,-79.50912,12/20/2011,"1,040","18,389","2,080","36,778"
1473,SHEPPARD AVE E,,BRECKON GT,BRENYON WAY,1/12/1983,43.80053,-79.2069,11/6/2008,392,"14,426",784,"28,852"
1474,NEILSON RD,,BERNER TRL,WICKSON TRL,2/15/1984,43.80208,-79.21777,3/10/2011,168,"13,762",336,"27,524"
1475,DANFORTH AVE,,WOODINGTON AVE,,1/2/1984,43.68396,-79.32086,9/9/2009,"2,891","14,162","5,782","28,324"
1476,YORKDALE RD,335m EAST OF,DUFFERIN ST,,8/12/1983,43.72826,-79.45395,12/3/2007,0,"14,052",0,"28,104"
1477,WILSON AVE,,ALLINGHAM GDNS,PRIVATE ACCESS,12/4/1984,43.7356,-79.44266,12/8/2011,537,"14,935","1,074","29,870"
1478,BAY ST,12m NORTH OF,HAGERMAN ST,,3/28/1984,43.65436,-79.38319,5/9/2011,"1,864","9,560","3,728","19,120"
1479,BLOOR ST W,,DURIE ST,,3/27/1984,43.65054,-79.47906,4/14/2010,"3,639","11,745","7,278","23,490"
1480,CHURCH ST,,ALEXANDER ST,,6/27/1984,43.66371,-79.38007,7/29/2010,"4,206","8,944","8,412","17,888"
